reE,imE,inv_abs_det
65.05121212121212,-1.8181818181818181,0.9491882945966594
65.05121212121212,-1.6666666666666667,0.9531351240695756
65.05121212121212,-1.5151515151515151,0.9571403436903412
65.05121212121212,-1.3636363636363635,0.9612018000892618
65.05121212121212,-1.2121212121212122,0.9653174781278049
65.05121212121212,-1.0606060606060606,0.9694854916208746
65.05121212121212,-0.9090909090909091,0.9737040747381588
65.05121212121212,-0.7575757575757576,0.9779715740277404
65.05121212121212,-0.6060606060606061,0.9822864410102674
65.05121212121212,-0.45454545454545453,0.9866472252973555
65.05121212121212,-0.30303030303030304,0.9910525681920596
65.05121212121212,-0.15151515151515152,0.9955011967331678
65.05121212121212,0.0,0.9999919181487258
65.75818181818182,-15.0,0.23985676967821254
65.75818181818182,-14.848484848484848,0.26021045943209026
65.75818181818182,-14.696969696969697,0.28245505985614383
65.75818181818182,-14.545454545454545,0.30676503650091097
65.75818181818182,-14.393939393939394,0.3333212630666846
65.75818181818182,-14.242424242424242,0.3623055789118788
65.75818181818182,-14.090909090909092,0.39389224433275494
65.75818181818182,-13.93939393939394,0.42823519765864737
65.75818181818182,-13.787878787878787,0.46544987111875424
65.75818181818182,-13.636363636363637,0.5055883600686703
65.75818181818182,-13.484848484848484,0.548607171571278
65.75818181818182,-13.333333333333334,0.5943279075601409
65.75818181818182,-13.181818181818182,0.642393415706598
65.75818181818182,-13.030303030303031,0.6922253909363237
65.75818181818182,-12.878787878787879,0.7429938610968281
65.75818181818182,-12.727272727272727,0.7936131564841631
65.75818181818182,-12.575757575757576,0.8427802057288047
65.75818181818182,-12.424242424242424,0.889065887726368
65.75818181818182,-12.272727272727273,0.9310566316960467
65.75818181818182,-12.121212121212121,0.9675239951949894
65.75818181818182,-11.969696969696969,0.9975830917705287
65.75818181818182,-11.818181818181818,1.020797348219008
65.75818181818182,-11.666666666666666,1.0372021967223146
65.75818181818182,-11.515151515151516,1.0472475473554888
65.75818181818182,-11.363636363636363,1.0516839942642808
65.75818181818182,-11.212121212121213,1.0514289915399295
65.75818181818182,-11.06060606060606,1.047444905386788
65.75818181818182,-10.909090909090908,1.040647551958527
65.75818181818182,-10.757575757575758,1.031849970112186
65.75818181818182,-10.606060606060606,1.0217368218169083
65.75818181818182,-10.454545454545455,1.0108608502571468
65.75818181818182,-10.303030303030303,0.9996527397450397
65.75818181818182,-10.151515151515152,0.9884375232514814
65.75818181818182,-10.0,0.977452917536528
65.75818181818182,-9.848484848484848,0.966866888300793
65.75818181818182,-9.696969696969697,0.9567931271081241
65.75818181818182,-9.545454545454545,0.9473039916335972
65.75818181818182,-9.393939393939394,0.9384409471840098
65.75818181818182,-9.242424242424242,0.9302227808237296
65.75818181818182,-9.090909090909092,0.9226519420688486
65.75818181818182,-8.93939393939394,0.9157193656229184
65.75818181818182,-8.787878787878787,0.9094080950876867
65.75818181818182,-8.636363636363637,0.9036959765240274
65.75818181818182,-8.484848484848484,0.8985576399474342
65.75818181818182,-8.333333333333334,0.893965941177668
65.75818181818182,-8.181818181818182,0.8898929979759372
65.75818181818182,-8.030303030303031,0.8863109232145651
65.75818181818182,-7.878787878787879,0.8831923331865178
65.75818181818182,-7.7272727272727275,0.880510690033242
65.75818181818182,-7.575757575757576,0.8782405225951597
65.75818181818182,-7.424242424242424,0.8763575588271582
65.75818181818182,-7.2727272727272725,0.8748387944822381
65.75818181818182,-7.121212121212121,0.8736625164141296
65.75818181818182,-6.96969696969697,0.8728082940826345
65.75818181818182,-6.818181818181818,0.8722569492779185
65.75818181818182,-6.666666666666667,0.8719905114140744
65.75818181818182,-6.515151515151516,0.871992163754971
65.75818181818182,-6.363636363636363,0.8722461844552888
65.75818181818182,-6.212121212121212,0.8727378852004204
65.75818181818182,-6.0606060606060606,0.8734535494138097
65.75818181818182,-5.909090909090909,0.8743803713979218
65.75818181818182,-5.757575757575758,0.8755063973314873
65.75818181818182,-5.606060606060606,0.8768204687207604
65.75818181818182,-5.454545454545454,0.8783121686659189
65.75818181818182,-5.303030303030303,0.8799717711331448
65.75818181818182,-5.151515151515151,0.8817901933011311
65.75818181818182,-5.0,0.883758950965577
65.75818181818182,-4.848484848484849,0.8858701169265438
65.75818181818182,-4.696969696969697,0.8881162822449756
65.75818181818182,-4.545454545454546,0.8904905202302695
65.75818181818182,-4.393939393939394,0.8929863530071822
65.75818181818182,-4.242424242424242,0.8955977205039432
65.75818181818182,-4.090909090909091,0.8983189517027815
65.75818181818182,-3.9393939393939394,0.9011447379966003
65.75818181818182,-3.787878787878788,0.9040701085011927
65.75818181818182,-3.6363636363636362,0.9070904071789873
65.75818181818182,-3.484848484848485,0.9102012716383197
65.75818181818182,-3.3333333333333335,0.9133986134807119
65.75818181818182,-3.1818181818181817,0.9166786000768281
65.75818181818182,-3.0303030303030303,0.9200376376605404
65.75818181818182,-2.878787878787879,0.9234723556384339
65.75818181818182,-2.727272727272727,0.926979592020113
65.75818181818182,-2.5757575757575757,0.9305563798819569
65.75818181818182,-2.4242424242424243,0.9341999347839807
65.75818181818182,-2.272727272727273,0.9379076430659231
65.75818181818182,-2.121212121212121,0.9416770509547673
65.75818181818182,-1.9696969696969697,0.9455058544213836
65.75818181818182,-1.8181818181818181,0.9493918897292215
65.75818181818182,-1.6666666666666667,0.9533331246226303
65.75818181818182,-1.5151515151515151,0.9573276501067309
65.75818181818182,-1.3636363636363635,0.961373672774748
65.75818181818182,-1.2121212121212122,0.9654695076423976
65.75818181818182,-1.0606060606060606,0.9696135714520102
65.75818181818182,-0.9090909090909091,0.9738043764125334
65.75818181818182,-0.7575757575757576,0.9780405243437706
65.75818181818182,-0.6060606060606061,0.9823207011962873
65.75818181818182,-0.45454545454545453,0.9866436719203008
65.75818181818182,-0.30303030303030304,0.9910082756591757
65.75818181818182,-0.15151515151515152,0.9954134212451166
65.75818181818182,0.0,0.999858082976143
66.46515151515152,-15.0,0.22657962719916652
66.46515151515152,-14.848484848484848,0.24361327194120008
66.46515151515152,-14.696969696969697,0.2618809639981385
66.46515151515152,-14.545454545454545,0.2814409561844652
66.46515151515152,-14.393939393939394,0.30234293366976794
66.46515151515152,-14.242424242424242,0.3246238531635445
66.46515151515152,-14.090909090909092,0.34830287991304165
66.46515151515152,-13.93939393939394,0.37337542861411294
66.46515151515152,-13.787878787878787,0.39980642985173787
66.46515151515152,-13.636363636363637,0.427523114196495
66.46515151515152,-13.484848484848484,0.45640783325923884
66.46515151515152,-13.333333333333334,0.4862917067743748
66.46515151515152,-13.181818181818182,0.5169501580352224
66.46515151515152,-13.030303030303031,0.5481016058295257
66.46515151515152,-12.878787878787879,0.5794106191500625
66.46515151515152,-12.727272727272727,0.6104966014888745
66.46515151515152,-12.575757575757576,0.6409484764223381
66.46515151515152,-12.424242424242424,0.6703449055306772
66.46515151515152,-12.272727272727273,0.6982784285479904
66.46515151515152,-12.121212121212121,0.7243808551844922
66.46515151515152,-11.969696969696969,0.7483466033199858
66.46515151515152,-11.818181818181818,0.7699507429634239
66.46515151515152,-11.666666666666666,0.7890593341777865
66.46515151515152,-11.515151515151516,0.8056310377841951
66.46515151515152,-11.363636363636363,0.8197105297344025
66.46515151515152,-11.212121212121213,0.8314155307258443
66.46515151515152,-11.06060606060606,0.8409199772072751
66.46515151515152,-10.909090909090908,0.8484359389386625
66.46515151515152,-10.757575757575758,0.8541964630505883
66.46515151515152,-10.606060606060606,0.8584408293337401
66.46515151515152,-10.454545454545455,0.8614029671547679
66.46515151515152,-10.303030303030303,0.8633031708701816
66.46515151515152,-10.151515151515152,0.8643428293700598
66.46515151515152,-10.0,0.8647016571661827
66.46515151515152,-9.848484848484848,0.8645368399425362
66.46515151515152,-9.696969696969697,0.8639835347969728
66.46515151515152,-9.545454545454545,0.863156247347099
66.46515151515152,-9.393939393939394,0.8621507095155714
66.46515151515152,-9.242424242424242,0.8610459812623018
66.46515151515152,-9.090909090909092,0.8599065855085037
66.46515151515152,-8.93939393939394,0.8587845539665213
66.46515151515152,-8.787878787878787,0.8577213127843748
66.46515151515152,-8.636363636363637,0.8567493731580493
66.46515151515152,-8.484848484848484,0.8558938163811519
66.46515151515152,-8.333333333333334,0.8551735781500855
66.46515151515152,-8.181818181818182,0.8546025458652783
66.46515151515152,-8.030303030303031,0.8541904871859566
66.46515151515152,-7.878787878787879,0.853943829723881
66.46515151515152,-7.7272727272727275,0.8538663115945015
66.46515151515152,-7.575757575757576,0.8539595213386579
66.46515151515152,-7.424242424242424,0.8542233439914523
66.46515151515152,-7.2727272727272725,0.8546563281330404
66.46515151515152,-7.121212121212121,0.8552559868088805
66.46515151515152,-6.96969696969697,0.8560190433692871
66.46515151515152,-6.818181818181818,0.8569416316085514
66.46515151515152,-6.666666666666667,0.8580194581062243
66.46515151515152,-6.515151515151516,0.859247933388794
66.46515151515152,-6.363636363636363,0.8606222774291611
66.46515151515152,-6.212121212121212,0.8621376040668547
66.46515151515152,-6.0606060606060606,0.8637889881450272
66.46515151515152,-5.909090909090909,0.8655715185014782
66.46515151515152,-5.757575757575758,0.8674803394019971
66.46515151515152,-5.606060606060606,0.8695106825482475
66.46515151515152,-5.454545454545454,0.8716578914148834
66.46515151515152,-5.303030303030303,0.8739174393583233
66.46515151515152,-5.151515151515151,0.8762849426821147
66.46515151515152,-5.0,0.878756169631466
66.46515151515152,-4.848484848484849,0.8813270461146039
66.46515151515152,-4.696969696969697,0.8839936588046582
66.46515151515152,-4.545454545454546,0.8867522561575311
66.46515151515152,-4.393939393939394,0.8895992477835348
66.46515151515152,-4.242424242424242,0.8925312025307995
66.46515151515152,-4.090909090909091,0.8955448455723687
66.46515151515152,-3.9393939393939394,0.89863705473489
66.46515151515152,-3.787878787878788,0.9018048562623813
66.46515151515152,-3.6363636363636362,0.9050454201718895
66.46515151515152,-3.484848484848485,0.9083560553278494
66.46515151515152,-3.3333333333333335,0.9117342043373963
66.46515151515152,-3.1818181818181817,0.9151774383485466
66.46515151515152,-3.0303030303030303,0.9186834518165402
66.46515151515152,-2.878787878787879,0.9222500572901088
66.46515151515152,-2.727272727272727,0.9258751802582614
66.46515151515152,-2.5757575757575757,0.9295568540890022
66.46515151515152,-2.4242424242424243,0.933293215084066
66.46515151515152,-2.272727272727273,0.9370824976675696
66.46515151515152,-2.121212121212121,0.9409230297216459
66.46515151515152,-1.9696969696969697,0.9448132280781024
66.46515151515152,-1.8181818181818181,0.9487515941718889
66.46515151515152,-1.6666666666666667,0.9527367098595835
66.46515151515152,-1.5151515151515151,0.9567672334040935
66.46515151515152,-1.3636363636363635,0.960841895624993
66.46515151515152,-1.2121212121212122,0.9649594962127425
66.46515151515152,-1.0606060606060606,0.9691189002040209
66.46515151515152,-0.9090909090909091,0.9733190346144904
66.46515151515152,-0.7575757575757576,0.9775588852249617
66.46515151515152,-0.6060606060606061,0.9818374935162834
66.46515151515152,-0.45454545454545453,0.9861539537481446
66.46515151515152,-0.30303030303030304,0.9905074101766961
66.46515151515152,-0.15151515151515152,0.9948970544057864
66.46515151515152,0.0,0.9993221228666666
67.17212121212121,-15.0,0.2143589380086902
67.17212121212121,-14.848484848484848,0.22879442419373577
67.17212121212121,-14.696969696969697,0.24406456251045378
67.17212121212121,-14.545454545454545,0.26018383956866864
67.17212121212121,-14.393939393939394,0.27715873420103687
67.17212121212121,-14.242424242424242,0.2949858642755307
67.17212121212121,-14.090909090909092,0.31365001712332685
67.17212121212121,-13.93939393939394,0.3331221435049096
67.17212121212121,-13.787878787878787,0.35335742924647456
67.17212121212121,-13.636363636363637,0.37429359469341966
67.17212121212121,-13.484848484848484,0.39584960527643936
67.17212121212121,-13.333333333333334,0.4179250000912871
67.17212121212121,-13.181818181818182,0.44040005122035386
67.17212121212121,-13.030303030303031,0.46313694599030625
67.17212121212121,-12.878787878787879,0.48598213058548817
67.17212121212121,-12.727272727272727,0.5087698639099427
67.17212121212121,-12.575757575757576,0.5313269098046236
67.17212121212121,-12.424242424242424,0.5534781567661816
67.17212121212121,-12.272727272727273,0.5750528182719493
67.17212121212121,-12.121212121212121,0.5958907593897433
67.17212121212121,-11.969696969696969,0.6158484408874259
67.17212121212121,-11.818181818181818,0.6348039866398613
67.17212121212121,-11.666666666666666,0.6526609660605338
67.17212121212121,-11.515151515151516,0.6693506272667207
67.17212121212121,-11.363636363636363,0.6848324927503999
67.17212121212121,-11.212121212121213,0.6990934056393572
67.17212121212121,-11.06060606060606,0.7121452617803655
67.17212121212121,-10.909090909090908,0.72402176071605
67.17212121212121,-10.757575757575758,0.7347745496512054
67.17212121212121,-10.606060606060606,0.7444691232106317
67.17212121212121,-10.454545454545455,0.7531807910916727
67.17212121212121,-10.303030303030303,0.760990952150966
67.17212121212121,-10.151515151515152,0.767983832882519
67.17212121212121,-10.0,0.7742437729702717
67.17212121212121,-9.848484848484848,0.7798530783149156
67.17212121212121,-9.696969696969697,0.78489041591979
67.17212121212121,-9.545454545454545,0.7894296951792776
67.17212121212121,-9.393939393939394,0.7935393642450753
67.17212121212121,-9.242424242424242,0.797282045092753
67.17212121212121,-9.090909090909092,0.8007144333895656
67.17212121212121,-8.93939393939394,0.8038873963726053
67.17212121212121,-8.787878787878787,0.8068462113933831
67.17212121212121,-8.636363636363637,0.8096308979232186
67.17212121212121,-8.484848484848484,0.8122766055747024
67.17212121212121,-8.333333333333334,0.8148140294629073
67.17212121212121,-8.181818181818182,0.8172698317249358
67.17212121212121,-8.030303030303031,0.8196670541769815
67.17212121212121,-7.878787878787879,0.8220255119879308
67.17212121212121,-7.7272727272727275,0.8243621620319997
67.17212121212121,-7.575757575757576,0.8266914424221112
67.17212121212121,-7.424242424242424,0.8290255817939216
